,created_at,user_name,user_screen_name,user_followers_count,user_friends_count,user_location,tweet,tweet_likes,retweet_count
350,2021-12-04 21:34:57,🎄🎀🇯ulen🇩raw🎁🎄,DrawJulen,164,347,"San Sebastián, España",RT @Dakemi_chan: Miku x Nike Tn♥️ https://t.co/fbxCB0oiks,0,7
354,2021-12-04 21:34:51,HONCHO 🏁,JaidTaylorLive,12833,9164,"Dallas, TX",Need it https://t.co/wWsWiZs6V2,0,0
356,2021-12-04 21:34:39,Daddy Fat Stacks,DaddyFatStacks8,1044,3396,"Las Vegas, NV","Milwaukee Brewers Christian Yelich Nike Jersey White

https://t.co/wnVxs0mwXp

#sponsored #milwaukeebrewers #mlb #baseball #brewers #milwaukee #thisismycrew #milwaukeebrewersnation #christianyelich #brewcrew #gobrewersgo #brewersbaseball #thisisourcrew #wisconsin #milwaukeebucks https://t.co/ZERGscKsYa",0,0
357,2021-12-04 21:34:37,JUSTin 🥱,Sir_Nike,2291,3596,"Dallas, TX",Kelee gotta know he gone get contested today,0,0
358,2021-12-04 21:34:31,EnEfTeeKyle.eth 👾🛸👾🛸👾,EnEfTeeKyle1,2280,2558,"San Antonio, TX",@BitcoinSwisher @raesofire @DApeWives @Nike Counter with the same offer so they pay the gas.  Use those funds to buy like 50 more,1,0
360,2021-12-04 21:34:25,Mr. WES 🇳🇮,Mstr_WES,152,17,"Bay Area, CA",📦 Finally cracking these open. Nike SB Dunk High Pro ‘Reverse Goldenrod’ 🐝. S/o to @premierskate for always taking care of their locals &amp; their VIP’s. Happy 20 years! #YourSneakersAreDope https://t.co/7zX3hvSjEI,1,0
364,2021-12-04 21:34:11,Carol | ilustradora ✍🏾,ghosttosa,1616,1057,"Salvador, Brasil",fazendo um desenho foda demais aqui e cometendo o crime de juntar nike e adidas,0,0
368,2021-12-04 21:33:34,Nike,Nike,8870321,118,"Beaverton, Oregon","@AE9941 We appreciate you and your consistency, keep up the good work! 💪 #justdoit",1,1
372,2021-12-04 21:33:17,jogador de férias,Alves11Luiz,40,96,"Pernambuco, Brasil","Hoje vai ter festa até mais tarde, separei meu melhor traje da Nike 🎡",1,0
374,2021-12-04 21:33:15,kaud,kaud690,124,407,"Guaíba, Brasil",RT @bestoffnike: Nike Air Max 90 x Pirate Radio https://t.co/jHlMK48C5o,0,164
376,2021-12-04 21:33:08,Nikita Nguyen,nguyenmyhoa1301,2025,1069,"New York, USA","RT @nguyenmyhoa1301: Nike LeBron 19 'Dutch Blue'
Price:$200
Release Date: 2021-12-04
Style Code:DC9342-100
Color:White / Dutch Blue / Blue…",0,1
378,2021-12-04 21:33:00,BIGGIE,vintagebiggs,149,138,"Los Angeles, CA",@kicksonfire Nike Air on the back?,0,0
381,2021-12-04 21:32:53,EL MAGHRIBI,jr_specter,349,383,"Paris, France",Nike ta mere la pute pochettino c’est bon ou pas on dirait le psg de 2007,0,0
388,2021-12-04 21:32:19,˗ˏˋ 𝕔 𝕒 𝕚 𝕥 ˊˎ˗,caitymarie99,6020,3941,"Chelan, WA",Need some Nike Airs,0,0
391,2021-12-04 21:32:08,Steve Brandenburg,FLTitan67,229,650,"Orlando, FL","@hawkeyekirk If you add universal sizes-A large is a large, an XL is an XL, etc. regardless if it is Nike, Under Armor, Levi's or whatever, you'll have my vote.",0,0
397,2021-12-04 21:31:47,⚡Bubblegum Midlife Crisis⚡,bunnycartoon,7674,1016,"She/Her, Bi & taken ♡ ",@KamenRiderNeko @nike_a_go_go Cutiesssss 🥰,1,0
402,2021-12-04 21:31:39,Riquélme,Cacap_,446,401,"Johor Bahru, Johor",RT @kicksonfire: Peep the details on the toebox. Nike SB does it again. Who's coppin? https://t.co/cBvoyE067E,0,31
405,2021-12-04 21:31:37,Felix Neves,FelixNeves7,107,3976,"San Diego, CA","RT @takeactionD: Disney was created in 1923

Samsung was created in 1938

Nike was created in 1964

Apple was created in 1976

Netflix was…",0,87
410,2021-12-04 21:31:26,⚡Speedstreak⚡,soniclostworld3,180,135,"Bradenton, FL","RT @TheEmuEmi: I really hope at some point, @NikeService @Nike can publicly post and let everyone know this email doesn’t belong to them to…",0,2
411,2021-12-04 21:31:26,Jed Brown,JedBrown5,429,434,"Salt Lake City, UT","Their boot is on my head and they know no matter what they do I'll come back 10 times stronger.

They can already see it happening.

They know if I'm allowed just one inch, I'll take a mile.

I'll run a marathon and declare victory.

Nike!",0,0
412,2021-12-04 21:31:24,⚡Speedstreak⚡,soniclostworld3,180,135,"Bradenton, FL",RT @TheEmuEmi: Honestly wish I just hadn’t opened it. But I usually open all of my daily fake sponsorship emails to get rid of the notifica…,0,7
413,2021-12-04 21:31:22,⚡Speedstreak⚡,soniclostworld3,180,135,"Bradenton, FL","RT @TheEmuEmi: If you get an email from Noreply@nike(dot)com , delete it right away! Block it, if you can!! Please spread the word on this.…",0,27
415,2021-12-04 21:31:17,⚡Speedstreak⚡,soniclostworld3,180,135,"Bradenton, FL",RT @TheEmuEmi: A huge word of warning to all content creators to be careful. There’s a not only very fake but very HARMFUL Nike sponsorship…,0,149
417,2021-12-04 21:31:10,Gordo,Papichampu1986,275,1306," Newark,NJ - Charlotte,NC ",RT @ModernNotoriety: Nike SB Dunk High “Medium Grey” Release Info https://t.co/R1pq51RXor https://t.co/jTp0EnlCKW,0,3
418,2021-12-04 21:31:07,nicholas0512,nike_lover_0512,136,2513,"Bellefontaine, OH",@AhmedSulman1 Leaked trailer?,0,0
424,2021-12-04 21:30:57,Tammy Lynn Barker,tamscogal,32,93,"Denver, CO",So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #notrated #jcrew: https://t.co/wOEbKNquRX https://t.co/pHCAfIr8hy,0,0
430,2021-12-04 21:30:41,Jamaal Al-Din,ucla_bruinchili,7,36,"Boise, ID",RT @ucla_bruinchili: https://t.co/QedVNwV4xA https://t.co/AhKTPQT9tV 227's YouTube Chili' UCLA Chili' Bruins Spicy' https://t.co/K8Jh27SYHT…,0,1
431,2021-12-04 21:30:39,nicholas0512,nike_lover_0512,136,2513,"Bellefontaine, OH",@Explorer_Kay @FortniteGame We sat there for like two days staring at this black hole https://t.co/48UQf4LvjL,0,0
432,2021-12-04 21:30:39,Tops and Bottoms,topsnbottomsusa,288,198,"Chicago, IL","Transcend the fashion boundaries and keep a sporty appearance by wearing Nike Authentic Black Tracksuit pairing long Nike phenomenal sports shoes @topsandbottoms in stores and online.
⁠
https://t.co/mi2vS29YqG⁠
⁠
#nike #chicago #hypebeast #sneakers #tracksuit #topsandbottoms https://t.co/DIViakNoQr",0,0
433,2021-12-04 21:30:38,Rashad.,NiKE_KiD_ShAD,190,99,"Augusta, GA","RT @FirstThemNEWS: @tariqnasheed just pointed out that Owsley, #Kentucky is the welfare capital of the US.

It's also 98% white!
https://t.…",0,39
436,2021-12-04 21:30:33,KicksOnFire,kicksonfire,1093512,0,"New York, NY",Official Look at the Nike Air Force 1 Low NAI-KE Blue https://t.co/DU4GhUcJ8R,16,0
437,2021-12-04 21:30:33,alyssa cunniff,AlyssaC999,32,20,"Framingham, MA",So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oneclothing #agb #nike: https://t.co/vA7HCbDqVJ https://t.co/s0mapLFeG0,0,0
439,2021-12-04 21:30:25,JP-GH Animations,JP_PlacenGH,143,630,"Naucalpan de Juárez, México",RT @TheEmuEmi: A huge word of warning to all content creators to be careful. There’s a not only very fake but very HARMFUL Nike sponsorship…,0,149
440,2021-12-04 21:30:24,David Groth,DavidGroth7,71,283,"Champaign, IL",So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @toys_trends #poshmark #fashion #style #shopmycloset #nike #jcrew #calvinklein: https://t.co/UUIHF0QVlU https://t.co/ak1vXhfX2M,0,0
444,2021-12-04 21:30:16,🦅,karolaynesccp,1870,1388,"Pernambuco, Brasil","RT @Corinthians: Um ídolo dentro e fora dos gramados. É impossível falar de
Corinthians sem falar de Sócrates, e é impossível falar de Sócr…",0,287
445,2021-12-04 21:30:12,ISINHA 🦅,isinhadovraI,383,494,"Paulínia, Brasil",@CavaIinho @Nike @ShopTimao @Corinthians Que coisa perfeita!!!!!!!!!,1,0
456,2021-12-04 21:29:46,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @crackheadvibes_: Shop duties https://t.co/MUmeoCLLua,0,24
460,2021-12-04 21:29:37,Nichole Bell,skygirl99,317,1311,"somewhere around 30,000 feet",So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #halebob #columbia #nike: https://t.co/Ht8YSWGgjg https://t.co/JbDfML6LtG,0,0
462,2021-12-04 21:29:20,Mariah Marie,OkayMariahhh,25,109,"Pullman, WA",So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @JeanettePeat #poshmark #fashion #style #shopmycloset #nike #eckounlimited: https://t.co/Q2U2PPPOVb https://t.co/9mMljaF5xi,0,0
472,2021-12-04 21:28:55,⚜Patrick Broussard⚜,p_kicks23,608,1097,"Dallas, TX","“There’s no need to be perfect to inspire others. Let others get inspired by how you deal with your imperfections.”

@nikestore @Nike @Jumpman23 
#YourSneakersAreDope #sneakertwitter #Sneakerhead #Nike #Jumpman23 #kotd https://t.co/KVjyN3duQB",7,1
476,2021-12-04 21:28:38,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @OloriOfOloris: PiggyVest literally helped my life this year. I’ve never saved as much as I did this year. Next year we go bigger by God…,0,293
478,2021-12-04 21:28:25,HDNights,HyperDNights,180,817,"Staten Island, NY he/him",RT @TheEmuEmi: A huge word of warning to all content creators to be careful. There’s a not only very fake but very HARMFUL Nike sponsorship…,0,149
479,2021-12-04 21:28:22,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @LeninPark4: To those girls planning to wear leg chains but don't know the meaning😎
Right leg na Ashawo and left leg na lesbian 🚶",0,51
481,2021-12-04 21:28:14,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @Sheddy_pikin: Crazy how in Singapore some singers are poor,0,264
489,2021-12-04 21:28:02,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @dr_ea_mz: Show me a picture ""if you don't gerrit.....forget about rit""

mine: https://t.co/h55NhTcdO0",0,12
493,2021-12-04 21:27:52,Karli A. Young🌲,Explorer_Kay,671,2002,"Douro,Ontario, Canada ",@nike_lover_0512 @FortniteGame Negative.. Noob 😆,0,0
494,2021-12-04 21:27:49,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @juniortife: You are happy that Chelsea lost today. Drop a laughing emoji 😂🤣🤣🤣🤣😅😅😅😂,0,31
495,2021-12-04 21:27:47,fuck you.,ayoo_vivi,486,350,"Los Angeles, CA",Aw I want DESE https://t.co/SFzf0RmSlx,0,0
499,2021-12-04 21:27:41,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @nigeria_girls: Tell me why you are not following me 😢 https://t.co/tujEkce8yx,0,513
501,2021-12-04 21:27:34,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @HarrisonHills5: “God when God when” today is another Saturday oo, even if them no invite you, act like you were invited, na only you kn…",0,70
502,2021-12-04 21:27:29,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @PenielYurii: Messi and his son Thiago talking about his Ballon D'ors. 

The most beautiful video you may see on the Internet today 😂😂 h…",0,34
503,2021-12-04 21:27:24,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @kennytrip2: WhatsApp becomes useless when you’re single,0,588
504,2021-12-04 21:27:19,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @jayythedope: A girl will shamelessly text 20 guys saying she needs 20k urgently and 5 simps will come through. That’s 100k soft. Women…,0,1318
512,2021-12-04 21:27:04,Anakin77,Anakin773,55,120,"Alaska, USA","RT @centraldotimao: #SócratesEterno ✊🏻🏴🏳️

10 anos atrás, o Mundo perdia um gênio. Relembre sua trajetória e veja a homenagem que a Nike fa…",0,10
517,2021-12-04 21:26:51,Balena Productions,BalenaTweet,12759,266,"Los Angeles, CA",RT @TheEmuEmi: A huge word of warning to all content creators to be careful. There’s a not only very fake but very HARMFUL Nike sponsorship…,0,149
518,2021-12-04 21:26:50,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @Adxnna: I made something special with these 🇳🇬 https://t.co/tVOweIm5yK,0,4615
520,2021-12-04 21:26:49,Elyeslrs 🥶🇩🇿,elyeslrs1,421,556,"Marseille, France","J’attend juste mes payes là et j’vais valider direct des gros panier sur Nike, Adidas, Lacoste et Zalando",0,0
525,2021-12-04 21:26:25,nicholas0512,nike_lover_0512,136,2513,"Bellefontaine, OH",@Explorer_Kay @FortniteGame You obviously weren’t here for the chapter one ending lmao,0,0
527,2021-12-04 21:26:14,Diablo😈,AsaduChinaza,1586,1120,"UNEC, Enugu, Nigeria","Nike lake is not even that far ...
If you're shaa allergic to alligators, wahala o",0,0
528,2021-12-04 21:26:10,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @Troydan: When you think of NBA 2K20, what comes to mind?",0,47
530,2021-12-04 21:26:06,@DJKingKannon,djkingkannon202,1655,4994,"DC,DMV,ATL,N.C.,NYC,SC,GA,TX,",@Nike ☑️,0,0
535,2021-12-04 21:26:01,Captain Creps - Sneaker Deals UK,CaptainCreps,9917,6023,"London, England","Ad: 📅 Release Reminder 📅 Released At END. The Nike Air Force 1 ""Off Noir/Dark Chocolate""! 

RRP: £115  Link &gt; https://t.co/oRqFevelJ3 

Sizes UK 6/UK 6.5/UK 7/UK 7.5/UK 8/UK 8.5/UK 9/UK 9.5/UK 10 https://t.co/g3KlBiPCmt",0,0
536,2021-12-04 21:26:01,Амин 🫀,IdrahouAmin,138,599,"Evry, France",Nike paris https://t.co/a6mwxRyfq7,0,0
538,2021-12-04 21:25:40,Captiva.eth,captivausa1,102,271,"Fort Myers, FL","RT @TiffanyDawmonds: #DAW Community explosive. Welcoming to all. #JustDAW         The beginning...Check ‘em out @DApeWives 

#NFT #NFTCommu…",0,5
539,2021-12-04 21:25:31,puna-tic ute,SheefoShredder,49,396,"Keaau, HI",@realbryanmead @AGrumpyOldVet @scoduckz Sooo your telling me that with all that Nike $ &amp; the best facilities in college football it’s a good thing that you can’t hold onto your coaches?🤣,0,0
544,2021-12-04 21:25:19,Screaming into the Void,miss_bethk,13,20,"Oregon, USA","@RonWyden Please keep this up. Don't back down because of centrists.

Intel and Nike have got to stop exploiting tax code.",0,0
545,2021-12-04 21:25:16,Barbosa_Lais,morenazffx,6,96,"Vila Valqueire, Rio de Janeiro",RT @bestoffnike: Nike Air Max 90 x Pirate Radio https://t.co/jHlMK48C5o,0,164
547,2021-12-04 21:25:09,Isaac🧬,Isaac_Santos44,265,173,"San Antonio, TX","RT @SneakerNews: True or false: the Dunk Low ""Harvest Moon"" is the cleanest Dunk colorway of 2021
https://t.co/ZxJkQgFyY2 https://t.co/Eb0b…",0,15
553,2021-12-04 21:24:47,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @_Shinayo: Today is another Saturday. Video call your Yoruba boyfriend to be sure he’s not getting married to another woman today.,0,45
554,2021-12-04 21:24:45,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @omowo: My friend who lost her husband remarried yesterday and her former in-laws attended the wedding and are also travelling with us f…,0,5546
557,2021-12-04 21:24:43,Abena Aman,AbenaAman_,2348,1028,"Paris, France",RT @tonton_picollo: Adidas&gt;&gt;&gt;Nike 🎼 https://t.co/bJZPV19KV2,0,10
558,2021-12-04 21:24:38,TheBusinessGoat.Eth,BjjArtGuy,269,297,"Las Vegas, NV","@fasteddiegloor @ChrisJourdan @MaisonDeGOAT AUT's have three major utilities) Access to premium merch at cost (think Nike performance gear with GOATz logo), A GOATz avatar for the metaverse (a couple of fur choices available but wont be customized to your specific GOAT), and access to premium giveaways.",1,0
559,2021-12-04 21:24:29,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @shesamale: we dey drink garri no mean say ice cream no dey fridge.,0,126
561,2021-12-04 21:24:20,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @benxta_: screenshots https://t.co/XszjK6wPqn,0,355
568,2021-12-04 21:23:56,Ruzika_013🥶🏴󠁧󠁢󠁳󠁣󠁴󠁿,Th_ruzika_Nike,198,576,"São Vicente, Brasil",Pique tralha 🤬✔️ https://t.co/n1DUu2Glok,1,0
573,2021-12-04 21:23:43,Snowbunnyloli,snowbunnyloli,612,4991,"San Francisco, CA","RT @Ovrnundr: Louis Vuitton x Nike briefcases 💼 

Photo: @louisvuitton https://t.co/V28FlSb199",0,111
577,2021-12-04 21:23:31,Joseph,Jxp11_,317,395,"Jersey City, NJ",@13eechamFR Kenny X Nike,1,0
583,2021-12-04 21:23:12,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria","RT @Gawdday: Gave this SS2 exam 
Is the student saying she broke a leg? Or if I fail her I will break a leg? 🤔🤔🤔 https://t.co/WR8bbxwIm1",0,167
585,2021-12-04 21:23:08,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @daarrraaaa: snapchat🤝deceit https://t.co/feZ4Y7bGI2,0,123
588,2021-12-04 21:23:04,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @thelifeoftunji: 🍂 https://t.co/eAhJ31pRDe,0,454
593,2021-12-04 21:22:53,SNEAK GIRL 🤙🏾🥸,inactif2210,275,241,"Paris, France",RT @tonton_picollo: Adidas&gt;&gt;&gt;Nike 🎼 https://t.co/bJZPV19KV2,0,10
595,2021-12-04 21:22:39,Take care,mkyasss,929,570,"Massy, France",RT @tonton_picollo: Adidas&gt;&gt;&gt;Nike 🎼 https://t.co/bJZPV19KV2,0,10
598,2021-12-04 21:22:33,Gabo✌🏻,Shrekfres,195,266,"Distrito Capital, Venezuela",RT @bestoffnike: Nike Air Max 90 x Pirate Radio https://t.co/jHlMK48C5o,0,164
599,2021-12-04 21:22:32,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @tayoloye: Not so photogenic but I try✨ https://t.co/AL16dxlEbZ,0,383
605,2021-12-04 21:22:02,AMHS Athletics,AMHSAthletics,3693,102,"San Jose, CA",Congratulations to freshman Evie Marheineke on finishing 3rd in the Nike Nationals race today in Fresno. #GoMonarchs https://t.co/jIY1OM16C0,2,1
607,2021-12-04 21:22:00,Nike❤️,iiam_nike,312,269,"Ikorudu, Nigeria",RT @Ifenna_Dcapitan: After a few hits of the blunt and your homie starts acting weird 👀👀 https://t.co/6b6gMVo2bY,0,57
608,2021-12-04 21:22:00,Just Dee🏳️‍🌈,Sole_Goddess,854,926,"Michigan, USA",Also I’m not with Nike anymore I work for the enemy 😂🙃,0,0
609,2021-12-04 21:21:56,Karina Lopes,karinaloopes23,753,2246,"Belford Roxo, Brasil",RT @bestoffnike: Nike Air Max 90 x Pirate Radio https://t.co/jHlMK48C5o,0,164
611,2021-12-04 21:21:50,المُــعْتـــصِمْ بـالّٰلـــه إسْــــمَاعيل فهمـي,asoomme720,2,344,"أسيوط, مصر","RT @EnesFreedom: Dear @Nike

Stop the modern day SLAVERY, now!!!

#HypocriteNike

#EndUyghurForcedLabor https://t.co/tvX2k3wE4X",0,11623
612,2021-12-04 21:21:42,Ruzika_013🥶🏴󠁧󠁢󠁳󠁣󠁴󠁿,Th_ruzika_Nike,198,576,"São Vicente, Brasil",Fml do meu pai alugou 3 dias o sítio ir eu n vou ficar lá pq tenho que ir trabalhar tmnc🤬,0,0
618,2021-12-04 21:21:28,Baby_Gengar027,Nike_Boy027,65,113,"Espírito Santo, Brasil",@Brasil_Fortnite Blz mano mas o meu fortnite n abre ? acabei o evento e só tinha a opção sair do fortnite,0,0
620,2021-12-04 21:21:12,Ignacio,Quersha_,988,420,"Charlotte, North Carolina. ","De nike la sudadera y por encima la cadena, dos gramos en la cartera. Dime, ¿cuál es el problema?",2,0
630,2021-12-04 21:20:34,🤴🏽,hvmso,22280,3023,"Paris, France",T’es frais mon reuf mais Nike &gt;&gt;&gt; Adidas ❤️ https://t.co/IoDDNzL476,16,2
633,2021-12-04 21:20:24,m,rlwifey,3676,796,"Lyon, France",@tonton_picollo Nike &gt;&gt; adidas,3,0
635,2021-12-04 21:20:16,KEISHA,YOOOO_Ls,1556,944,"Yonkers, NY","RT @Ovrnundr: Matthew Williams receives an early pair of Louis Vuitton x Nike Air Force 1 Low 👀 

Photo: @matthewmwilliams https://t.co/V2i…",0,53
642,2021-12-04 21:20:02,Kristian Wilkerson,TrillK6,766,238,"Memphis, TN","RT @Ovrnundr: Matthew Williams receives an early pair of Louis Vuitton x Nike Air Force 1 Low 👀 

Photo: @matthewmwilliams https://t.co/V2i…",0,53
644,2021-12-04 21:20:01,Jim.,duck464,956,1727,"Kentucky, USA",MIAMI DONORS Miami donors are believed to have the resources to compete with Oregon booster/Nike founder Phil Knight. https://t.co/p3g4KbtF6U,0,0
645,2021-12-04 21:19:57,Brion ✨,BIG_Bri97,2495,2142,"Norfolk, VA ",RT @brkicks: .@AhmadMonk wearing the Nike Kobe 5 Protro tonight 🔥 https://t.co/CWVFamCwwH,0,149
646,2021-12-04 21:19:57,🤴🏽,hvmso,22280,3023,"Paris, France",RT @tonton_picollo: Adidas&gt;&gt;&gt;Nike 🎼 https://t.co/bJZPV19KV2,0,10
647,2021-12-04 21:19:42,Miss Chipichipi ☃️✨🎄,coaany,5515,5389,"Puerto La Cruz, Anzoategui. ",@josskari1 Manda Nike's talla 40😆,1,0
652,2021-12-04 21:19:34,Isabelle vitórinha,lapinskiii,1126,995,"Gravataí, Brasil",q ódio deixei de comprar minha camisa da nike por causa dessa guria,1,0
657,2021-12-04 21:19:10,r i c a r d i n h o,maisumgabs,148,283,"Guarulhos, Brasil","quase comprei uma peita da fúria mas não tinha do meu tamanho

porra nike",1,0
662,2021-12-04 21:18:59,RedJet Shell,redjetgyrl15,125,84,"San Francisco, CA","Photography time!! L to R casual Friday, pink cookies, blue stealth and bumble bee #sneakers #sneakerhead #nike #airjordan #photography #nikon #nikonphotography @bleativity @SlikUSA @NikonUSA @Cameralabs @AP_Images @GettyImages https://t.co/yb8x97F2a0",1,1
665,2021-12-04 21:18:57,Jonnie M (!Puff),jonniemmillan,286,608,"Big White, BC, Canada.",RT @Kazualties: @talkshismthelse @Nike @StonedApeCrew @cheechandchong @SnoopDogg @SnoopDogg get at me! I got your ape on deck!,0,1
670,2021-12-04 21:18:33,Brittany Kind,BrittanyKind,177,532,"Fox Chapel, PA",Ally McCoist signed Rangers 97 99 football shirt Nike home kit https://t.co/jOxDtaeIEC,0,0
673,2021-12-04 21:18:20,𝙽𝚊𝚗𝚍𝚒𝚗𝚑𝚊,allstarpret0,102,152,"São Paulo, Brasil",Desde qnd eu comprei aquela camiseta pra ele não para de aparecer propaganda de coisa da nike aaaaa que merda de algoritmo affff,2,0
